Num_Acc;id_Date;loc;atm;col;dep
201200023819;20120810;8;1;2;30
201200023820;20120810;8;1;6;30
201200023821;20120813;1;1;3;30
201200023822;20120814;8;1;6;30
201200023823;20120815;8;1;3;30
201200023824;20120818;1;1;3;30
201200023825;20120819;1;1;7;30
201200023826;20120819;8;1;1;30
201200023827;20120820;8;1;6;30
201200023828;20120823;1;1;6;30
201200023829;20120824;8;1;6;30
201200023830;20120825;8;1;3;30
201200023831;20120825;8;1;4;30
201200023832;20120831;1;1;6;30
201200023833;20120831;8;1;3;30
201200023834;20120901;8;1;6;30
201200023835;20120902;1;1;6;30
201200023836;20120905;8;1;3;30
201200023837;20120906;1;1;6;30
201200023838;20120906;1;1;6;30
201200023839;20120907;8;1;3;30
201200023840;20120908;1;1;6;30
201200023841;20120908;1;1;6;30
201200023842;20120909;8;1;7;30
201200023843;20120913;1;1;6;30
201200023844;20120914;1;1;6;30
201200023845;20120915;8;1;2;30
201200023846;20120915;8;1;2;30
201200023847;20120918;8;1;6;30
201200023848;20120918;8;1;3;30
201200023849;20120919;1;1;6;30
201200023850;20120919;1;1;6;30
201200023851;20120920;1;1;6;30
201200023852;20120922;1;1;6;30
201200023853;20120923;1;1;6;30
201200023854;20120924;1;1;6;30
201200023855;20120924;1;1;3;30
201200023856;20120926;1;2;6;30
201200023857;20120926;8;2;6;30
201200023858;20120930;8;2;3;30
201200023859;20120930;1;2;6;30
201200023860;20121002;8;1;7;30
201200023861;20121003;1;1;6;30
201200023862;20121006;1;1;3;30
201200023863;20121006;8;1;7;30
201200023864;20121007;8;1;6;30
201200023865;20121009;8;1;6;30
201200023866;20121010;8;1;2;30
201200023867;20121011;8;1;3;30
201200023868;20121011;8;1;3;30
201200023869;20121011;8;8;2;30
201200023870;20121012;8;1;3;30
201200023871;20121013;8;1;3;30
201200023872;20121014;1;1;3;30
201200023873;20121018;8;1;2;30
201200023874;20121018;8;1;3;30
201200023875;20121019;8;1;3;30
201200023876;20121019;8;1;7;30
201200023877;20121020;8;1;2;30
201200023878;20121022;8;1;6;30
201200023879;20121024;8;1;7;30
201200023880;20121024;8;1;3;30
201200023881;20121027;8;1;3;30
201200023882;20121027;8;1;6;30
201200023883;20121028;1;6;6;30
201200023884;20121030;8;1;3;30
201200023885;20121101;8;1;6;30
201200023886;20121101;8;9;2;30
201200023887;20121102;8;7;7;30
201200023888;20121102;8;1;1;30
201200023889;20121105;8;7;3;30
201200023890;20121105;8;1;4;30
201200023891;20121105;8;1;6;30
201200023892;20121109;8;1;2;30
201200023893;20121110;8;2;6;30
201200023894;20121110;1;2;7;30
201200023895;20121114;8;1;6;30
201200023896;20121116;8;1;2;30
201200023897;20121116;8;1;4;30
201200023898;20121117;8;2;3;30
201200023899;20121117;8;8;6;30
201200023900;20121120;8;1;2;30
201200023901;20121120;8;1;2;30
201200023902;20121121;8;1;6;30
201200023903;20121122;8;1;6;30
201200023904;20121123;8;1;3;30
201200023905;20121123;8;1;3;30
201200023906;20121126;8;8;7;30
201200023907;20121203;8;1;2;30
201200023908;20121204;8;1;3;30
201200023909;20121204;8;1;6;30
201200023910;20121204;8;1;3;30
201200023911;20121205;8;1;2;30
201200023912;20121208;8;1;2;30
201200023913;20121208;8;1;6;30
201200023914;20121208;8;1;7;30
201200023915;20121209;8;1;7;30
201200023916;20121210;8;1;6;30
201200023917;20121212;8;1;7;30
201200023918;20121212;8;1;6;30
201200023919;20121213;8;2;6;30
201200023920;20121214;1;2;7;30
201200023921;20121214;8;2;4;30
201200023922;20121214;1;2;3;30
201200023923;20121215;8;1;4;30
201200023924;20121216;8;1;7;30
201200023925;20121217;8;1;1;30
201200023926;20121217;8;1;3;30
201200023927;20121220;8;3;6;30
201200023928;20121220;8;1;7;30
201200023929;20121221;8;1;6;30
201200023930;20121221;8;1;6;30
201200023931;20121221;1;5;7;30
201200023932;20121222;1;1;6;30
201200023933;20121222;8;1;3;30
201200023934;20121225;1;1;6;30
201200023935;20121226;8;1;7;30
201200023936;20121228;8;1;3;30
201200023937;20121228;8;1;3;30
201200023938;20121229;8;1;3;30
201200023939;20121230;8;1;6;30
201200023940;20121231;8;1;3;30
201200023941;20121231;8;1;2;30
201200023942;20121231;8;1;6;30
201200023943;20120111;1;1;3;30
201200023944;20120128;1;1;7;30
201200023945;20120204;5;1;3;30
201200023946;20120423;5;1;2;30
201200023947;20120509;1;1;2;30
201200023948;20120612;5;1;6;30
201200023949;20120622;1;1;6;30
201200023950;20120628;5;1;6;30
201200023951;20120519;1;1;3;63
201200023952;20120620;1;1;6;63
201200023953;20120623;3;1;6;63
201200023954;20120416;1;2;6;63
201200023955;20120716;1;1;3;63
201200023956;20120718;4;1;7;63
201200023957;20120907;4;7;1;63
201200023958;20121215;1;6;3;63
201200023959;20120310;3;1;6;63
201200023960;20120128;1;4;1;63
201200023961;20120215;1;4;3;63
201200023962;20121027;1;1;7;63
201200023963;20121106;1;3;7;63
201200023964;20120330;1;1;1;23
201200023965;20120513;1;1;6;23
201200023966;20120719;1;1;7;23
201200023967;20120108;1;8;6;23
201200023968;20120226;1;2;7;23
201200023969;20120610;1;1;6;23
201200023970;20120709;1;1;6;23
201200023971;20120914;1;1;6;23
201200023972;20121213;3;4;6;23
201200023973;20121227;1;2;6;23
201200023974;20121230;1;1;6;23
201200023975;20120220;1;1;1;26
201200023976;20120316;1;1;5;26
201200023977;20120416;1;1;6;26
201200023978;20120429;1;1;7;26
201200023979;20120508;1;1;5;26
201200023980;20120524;1;1;3;26
201200023981;20120707;1;1;6;26
201200023982;20120808;1;1;1;26
201200023983;20120924;1;3;6;26
201200023984;20121001;1;1;1;26
201200023985;20120927;1;8;6;26
201200023986;20120513;1;1;7;84
201200023987;20120814;1;1;3;84
201200023988;20120906;1;1;2;84
201200023989;20120411;1;1;6;11
201200023990;20120504;1;1;3;11
201200023991;20120509;1;1;2;11
201200023992;20120610;1;1;6;11
201200023993;20120614;1;1;3;11
201200023994;20120913;1;1;6;35
201200023995;20121205;1;2;3;35
201200023996;20120308;1;1;6;27
201200023997;20120609;3;1;7;27
201200023998;20120610;1;2;3;27
201200023999;20120630;4;1;6;27
201200024000;20120906;1;1;7;27
201200024001;20121225;1;1;4;27
201200024002;20120616;1;1;1;84
201200024003;20120703;1;1;1;84
201200024004;20120205;1;4;6;62
201200024005;20120308;1;1;3;62
201200024006;20120501;4;1;1;62
201200024007;20120613;4;1;6;62
201200024008;20120805;3;1;6;62
201200024009;20120907;1;1;1;62
201200024010;20120914;1;1;6;62
201200024011;20120924;4;6;6;62
201200024012;20121010;4;1;1;62
201200024013;20120119;5;1;6;83
201200024014;20120508;1;1;1;83
201200024015;20120821;1;1;1;83
201200024016;20120907;1;1;1;83
201200024017;20121222;1;1;5;83
201200024018;20120629;1;1;6;05
201200024019;20120707;1;1;1;67
201200024020;20120723;1;1;1;67
201200024021;20121105;4;1;6;67
201200024022;20121109;4;1;6;67
201200024023;20120103;5;1;6;31
201200024024;20120121;5;1;3;31
201200024025;20120120;5;1;6;31
201200024026;20120227;5;1;6;31
201200024027;20120228;1;1;6;31
201200024028;20120309;1;1;7;31
201200024029;20120315;1;1;3;31
201200024030;20120419;5;2;1;31
201200024031;20120412;5;1;4;31
201200024032;20120524;1;1;6;31
201200024033;20120503;3;1;1;31
201200024034;20120612;5;1;5;31
201200024035;20120531;5;1;2;31
201200024036;20120628;5;1;2;31
201200024037;20120703;5;1;6;31
201200024038;20120711;5;1;3;31
201200024039;20120717;3;1;2;31
201200024040;20120816;5;1;4;31
201200024041;20120829;5;1;2;31
201200024042;20120915;5;1;3;31
201200024043;20120914;3;1;3;31
201200024044;20121030;5;1;2;31
201200024045;20121129;1;2;7;31
201200024046;20121129;1;2;7;31
201200024047;20121205;5;2;2;31
201200024048;20121204;1;2;7;31
201200024049;20121228;5;1;3;31
201200024050;20120224;5;2;4;69
201200024051;20120303;5;1;3;69
201200024052;20120906;1;1;1;69
201200024053;20120924;1;1;3;69
201200024054;20120121;5;2;1;69
201200024055;20120608;5;1;3;69
201200024056;20120615;5;1;3;69
201200024057;20120101;6;2;6;31
201200024058;20120101;9;2;3;31
201200024059;20120101;9;2;6;31
201200024060;20120103;9;1;1;31
201200024061;20120103;9;1;6;31
201200024062;20120104;1;2;2;31
201200024063;20120106;6;1;6;31
201200024064;20120108;9;2;3;31
201200024065;20120106;9;1;3;31
201200024066;20120106;9;1;3;31
201200024067;20120109;9;1;2;31
201200024068;20120111;9;1;6;31
201200024069;20120110;9;1;3;31
201200024070;20120111;9;1;2;31
201200024071;20120110;9;1;5;31
201200024072;20120111;9;1;3;31
201200024073;20120111;1;1;2;31
201200024074;20120111;9;1;3;31
201200024075;20120112;9;1;4;31
201200024076;20120116;9;1;3;31
201200024077;20120118;9;1;6;31
201200024078;20120118;9;1;6;31
201200024079;20120116;6;1;2;31
201200024080;20120119;9;1;3;31
201200024081;20120110;6;1;3;31
201200024082;20120125;9;8;3;31
201200024083;20120119;6;1;1;31
201200024084;20120120;6;1;6;31
201200024085;20120128;9;1;3;31
201200024086;20120125;9;1;4;31
201200024087;20120126;6;1;7;31
201200024088;20120130;1;1;3;31
201200024089;20120201;9;1;3;31
201200024090;20120130;6;1;1;31
201200024091;20120203;9;8;5;31
201200024092;20120203;9;1;3;31
201200024093;20120203;9;1;3;31
201200024094;20120204;9;1;3;31
201200024095;20120131;9;2;5;31
201200024096;20120211;9;1;3;31
201200024097;20120212;9;1;6;31
201200024098;20120212;9;1;6;31
201200024099;20120213;1;1;2;31
201200024100;20120215;9;1;6;31
201200024101;20120215;6;1;7;31
201200024102;20120216;9;1;6;31
201200024103;20120216;9;1;3;31
201200024104;20120217;6;1;3;31
201200024105;20120217;9;1;2;31
201200024106;20120217;9;1;6;31
201200024107;20120217;9;1;6;31
201200024108;20120220;1;1;3;31
201200024109;20120220;9;1;6;31
201200024110;20120221;9;1;3;31
201200024111;20120222;9;1;6;31
201200024112;20120223;9;1;3;31
201200024113;20120218;9;1;6;31
201200024114;20120223;9;1;3;31
201200024115;20120223;9;1;3;31
201200024116;20120224;9;1;4;31
201200024117;20120225;9;1;6;31
201200024118;20120225;9;1;6;31
201200024119;20120229;9;1;6;31
201200024120;20120216;9;1;6;31
201200024121;20120227;6;1;3;31
201200024122;20120301;9;1;1;31
201200024123;20120301;9;1;3;31
201200024124;20120304;9;1;4;31
201200024125;20120229;6;1;6;31
201200024126;20120305;1;1;5;31
201200024127;20120306;9;1;6;31
201200024128;20120306;1;1;3;31
201200024129;20120304;9;1;6;31
201200024130;20120307;9;1;2;31
201200024131;20120307;9;1;6;31
201200024132;20120307;6;1;5;31
201200024133;20120308;9;1;3;31
201200024134;20120307;9;1;2;31
201200024135;20120308;9;1;1;31
201200024136;20120308;9;1;1;31
201200024137;20120305;9;1;1;31
201200024138;20120302;9;1;3;31
201200024139;20120308;6;1;3;31
201200024140;20120313;6;1;6;31
201200024141;20120309;6;1;2;31
201200024142;20120314;9;1;6;31
201200024143;20120314;9;1;6;31
201200024144;20120315;1;1;4;31
201200024145;20120315;9;1;2;31
201200024146;20120316;9;1;3;31
201200024147;20120317;9;1;1;31
201200024148;20120317;1;1;2;31
201200024149;20120320;9;1;3;31
201200024150;20120320;9;1;3;31
201200024151;20120321;1;1;1;31
201200024152;20120323;9;1;2;31
201200024153;20120325;9;1;7;31
201200024154;20120323;9;1;3;31
201200024155;20120318;9;1;3;31
201200024156;20120326;6;1;3;31
201200024157;20120326;9;1;3;31
201200024158;20120326;9;1;3;31
201200024159;20120329;9;1;6;31
201200024160;20120328;9;1;6;31
201200024161;20120329;9;1;3;31
201200024162;20120328;9;1;1;31
201200024163;20120330;1;1;3;31
201200024164;20120330;9;1;6;31
201200024165;20120331;9;1;3;31
201200024166;20120401;9;1;6;31
201200024167;20120401;9;1;3;31
201200024168;20120330;6;1;2;31
201200024169;20120329;9;1;6;31
201200024170;20120402;9;1;7;31
201200024171;20120403;9;1;4;31
201200024172;20120403;9;1;3;31
201200024173;20120402;6;1;2;31
201200024174;20120402;9;1;7;31
201200024175;20120405;9;1;4;31
201200024176;20120407;9;1;3;31
201200024177;20120407;6;1;3;31
201200024178;20120405;6;1;3;31
201200024179;20120409;9;1;2;31
201200024180;20120413;9;1;3;31
201200024181;20120413;1;1;3;31
201200024182;20120414;9;1;3;31
201200024183;20120416;9;1;3;31
201200024184;20120416;1;1;4;31
201200024185;20120417;9;1;3;31
201200024186;20120417;9;1;6;31
201200024187;20120417;1;1;2;31
201200024188;20120418;1;1;6;31
201200024189;20120418;9;1;3;31
201200024190;20120420;9;1;4;31
201200024191;20120419;1;1;4;31
201200024192;20120421;1;1;6;31
201200024193;20120424;1;2;7;31
201200024194;20120425;9;6;5;31
201200024195;20120425;9;1;2;31
201200024196;20120425;1;1;3;31
201200024197;20120426;9;1;3;31
201200024198;20120427;9;1;6;31
201200024199;20120428;9;1;6;31
201200024200;20120426;9;1;6;31
201200024201;20120427;9;1;3;31
201200024202;20120427;1;1;2;31
201200024203;20120427;9;1;3;31
201200024204;20120430;9;1;6;31
201200024205;20120426;6;1;3;31
201200024206;20120501;9;1;6;31
201200024207;20120503;9;1;1;31
201200024208;20120504;9;1;3;31
201200024209;20120502;6;1;6;31
201200024210;20120504;9;1;6;31
201200024211;20120504;1;1;4;31
201200024212;20120508;9;1;3;31
201200024213;20120509;1;1;3;31
201200024214;20120427;9;1;5;31
201200024215;20120510;9;1;4;31
201200024216;20120510;1;1;5;31
201200024217;20120510;9;1;3;31
201200024218;20120511;9;1;3;31
201200024219;20120512;6;1;3;31
201200024220;20120512;1;1;1;31
201200024221;20120512;9;1;6;31
201200024222;20120509;6;1;3;31
201200024223;20120509;9;1;6;31
201200024224;20120514;9;1;2;31
201200024225;20120514;9;1;6;31
201200024226;20120516;9;1;7;31
201200024227;20120516;9;1;6;31
201200024228;20120511;1;1;5;31
201200024229;20120515;9;1;3;31
201200024230;20120516;9;1;3;31
201200024231;20120522;9;1;4;31
201200024232;20120522;6;1;6;31
201200024233;20120523;9;1;3;31
201200024234;20120524;1;1;3;31
201200024235;20120524;9;1;2;31
201200024236;20120525;9;1;6;31
201200024237;20120527;1;1;3;31
201200024238;20120520;9;1;6;31
201200024239;20120511;9;1;6;31
201200024240;20120525;6;1;3;31
201200024241;20120529;6;1;2;31
201200024242;20120530;9;1;6;31
201200024243;20120525;6;1;6;31
201200024244;20120527;9;1;3;31
201200024245;20120510;9;1;3;31
201200024246;20120601;6;1;3;31
201200024247;20120601;9;1;6;31
201200024248;20120601;9;1;2;31
201200024249;20120601;9;1;3;31
201200024250;20120603;9;1;3;31
201200024251;20120603;9;1;5;31
201200024252;20120604;9;1;6;31
201200024253;20120531;9;1;6;31
201200024254;20120531;6;1;3;31
201200024255;20120531;1;1;3;31
201200024256;20120531;6;1;3;31
201200024257;20120605;6;1;6;31
201200024258;20120608;6;1;6;31
201200024259;20120609;9;1;6;31
201200024260;20120610;9;2;3;31
201200024261;20120610;1;1;3;31
201200024262;20120611;9;2;4;31
201200024263;20120612;9;2;4;31
201200024264;20120614;9;1;3;31
201200024265;20120612;1;2;2;31
201200024266;20120615;9;1;4;31
201200024267;20120611;1;3;4;31
201200024268;20120617;9;1;7;31
201200024269;20120619;9;1;2;31
201200024270;20120621;9;1;6;31
201200024271;20120621;1;1;3;31
201200024272;20120621;9;1;3;31
201200024273;20120622;9;1;3;31
201200024274;20120612;9;1;3;31
201200024275;20120619;6;2;6;31
201200024276;20120623;9;1;2;31
201200024277;20120624;1;1;6;31
201200024278;20120622;1;1;2;31
201200024279;20120625;9;1;3;31
201200024280;20120625;9;1;3;31
201200024281;20120626;1;1;4;31
201200024282;20120627;9;1;7;31
201200024283;20120628;9;1;3;31
201200024284;20120625;9;1;6;31
201200024285;20120629;6;2;3;31
201200024286;20120630;9;1;2;31
201200024287;20120701;9;1;3;31
201200024288;20120627;1;1;2;31
201200024289;20120628;1;1;4;31
201200024290;20120703;9;1;3;31
201200024291;20120703;9;1;4;31
201200024292;20120703;1;1;3;31
201200024293;20120705;9;1;6;31
201200024294;20120704;1;1;2;31
201200024295;20120706;1;1;3;31
201200024296;20120706;6;1;4;31
201200024297;20120706;9;1;2;31
201200024298;20120705;6;2;4;31
201200024299;20120705;9;1;6;31
201200024300;20120702;6;1;3;31
201200024301;20120708;9;1;3;31
201200024302;20120710;9;1;3;31
201200024303;20120711;6;1;7;31
201200024304;20120713;9;1;3;31
201200024305;20120713;9;1;3;31
201200024306;20120715;9;1;3;31
201200024307;20120713;6;1;6;31
201200024308;20120711;9;1;3;31
201200024309;20120716;6;1;7;31
201200024310;20120716;9;1;6;31
201200024311;20120716;9;1;2;31
201200024312;20120717;1;1;6;31
201200024313;20120717;6;1;2;31
201200024314;20120718;9;1;6;31
201200024315;20120718;1;1;6;31
201200024316;20120718;6;1;3;31
201200024317;20120723;9;1;6;31
201200024318;20120723;9;1;7;31
201200024319;20120724;1;1;4;31
201200024320;20120724;9;1;3;31
201200024321;20120724;9;1;3;31
201200024322;20120725;9;1;5;31
201200024323;20120725;1;1;2;31
201200024324;20120720;9;1;6;31
201200024325;20120728;1;1;7;31
201200024326;20120730;9;1;3;31
201200024327;20120727;9;1;3;31
201200024328;20120731;9;2;3;31
201200024329;20120730;9;1;2;31
201200024330;20120801;9;1;3;31
201200024331;20120802;9;1;3;31
201200024332;20120804;1;1;7;31
201200024333;20120805;6;1;6;31
201200024334;20120801;9;1;3;31
201200024335;20120805;1;1;2;31
201200024336;20120806;9;1;6;31
201200024337;20120807;9;1;3;31
201200024338;20120808;9;1;3;31
201200024339;20120807;6;1;2;31
201200024340;20120813;9;1;3;31
201200024341;20120817;9;1;2;31
201200024342;20120817;9;1;6;31
201200024343;20120820;6;1;3;31
201200024344;20120813;9;1;6;31
201200024345;20120824;9;1;3;31
201200024346;20120822;6;1;3;31
201200024347;20120824;9;1;3;31
201200024348;20120825;1;1;1;31
201200024349;20120826;9;1;5;31
201200024350;20120823;6;1;3;31
201200024351;20120828;9;1;3;31
201200024352;20120825;9;1;6;31
201200024353;20120830;9;2;1;31
201200024354;20120831;9;1;6;31
201200024355;20120905;9;1;1;31
201200024356;20120830;9;1;2;31
201200024357;20120905;9;1;1;31
201200024358;20120906;9;1;3;31
201200024359;20120906;9;1;6;31
201200024360;20120907;1;1;7;31
201200024361;20120907;6;1;1;31
201200024362;20120907;9;1;3;31
201200024363;20120908;9;1;7;31
201200024364;20120908;6;1;2;31
201200024365;20120905;6;1;6;31
201200024366;20120910;9;1;1;31
201200024367;20120907;6;1;3;31
201200024368;20120910;6;1;2;31
201200024369;20120913;9;1;3;31
201200024370;20120913;9;1;3;31
201200024371;20120914;9;1;2;31
201200024372;20120914;9;1;1;31
201200024373;20120917;9;1;6;31
201200024374;20120915;1;1;4;31
201200024375;20120916;9;1;3;31
201200024376;20120916;9;1;6;31
201200024377;20120918;9;1;6;31
201200024378;20120918;9;1;3;31
201200024379;20120918;9;1;6;31
201200024380;20120920;6;1;6;31
201200024381;20120920;9;1;3;31
201200024382;20120920;9;1;3;31
201200024383;20120921;6;1;2;31
201200024384;20120921;6;1;3;31
201200024385;20120921;1;1;5;31
201200024386;20120925;9;1;2;31
201200024387;20120925;9;1;3;31
201200024388;20120926;9;1;2;31
201200024389;20120921;9;1;6;31
201200024390;20120924;1;1;7;31
201200024391;20120926;6;2;3;31
201200024392;20120928;9;1;6;31
201200024393;20120929;9;1;3;31
201200024394;20120928;9;1;6;31
201200024395;20120928;9;1;6;31
201200024396;20120928;9;1;2;31
201200024397;20120929;9;2;3;31
201200024398;20120929;1;1;1;31
201200024399;20120929;9;1;1;31
201200024400;20120929;9;1;5;31
201200024401;20121001;6;1;6;31
201200024402;20120926;9;1;6;31
201200024403;20120927;9;1;2;31
201200024404;20121001;1;1;2;31
201200024405;20121002;9;1;6;31
201200024406;20121002;9;1;6;31
201200024407;20121002;9;1;6;31
201200024408;20121002;9;1;3;31
201200024409;20121002;6;1;5;31
201200024410;20121002;6;1;1;31
201200024411;20121003;9;1;6;31
201200024412;20121004;9;1;6;31
201200024413;20121002;9;1;3;31
201200024414;20121004;9;1;3;31
201200024415;20121004;9;2;3;31
201200024416;20121004;9;1;3;31
201200024417;20121006;9;1;6;31
201200024418;20121005;9;1;5;31
201200024419;20121008;9;1;2;31
201200024420;20121005;1;1;2;31
201200024421;20121005;9;1;2;31
201200024422;20121008;9;1;3;31
201200024423;20121005;9;1;6;31
201200024424;20121010;9;1;5;31
201200024425;20121001;9;1;6;31
201200024426;20121011;1;1;5;31
201200024427;20121011;9;1;1;31
201200024428;20121011;9;1;1;31
201200024429;20121011;9;1;2;31
201200024430;20121011;1;1;6;31
201200024431;20121011;9;1;1;31
201200024432;20121012;9;1;1;31
201200024433;20121012;9;1;1;31
201200024434;20121013;9;1;3;31
201200024435;20121012;9;1;6;31
201200024436;20121012;9;1;6;31
201200024437;20121013;9;1;1;31
201200024438;20121014;9;1;5;31
201200024439;20121015;1;1;6;31
201200024440;20121015;1;1;3;31
201200024441;20121016;6;1;2;31
201200024442;20121016;9;1;3;31
201200024443;20121018;9;6;3;31
201200024444;20121019;1;1;7;31
201200024445;20121019;9;2;6;31
201200024446;20121021;9;2;6;31
201200024447;20121017;6;1;3;31
201200024448;20121022;1;1;2;31
201200024449;20121022;9;1;6;31
201200024450;20121022;9;1;6;31
201200024451;20121023;9;1;3;31
201200024452;20121024;9;1;3;31
201200024453;20121024;9;1;6;31
201200024454;20121025;1;1;7;31
201200024455;20121023;9;1;6;31
201200024456;20121025;9;1;3;31
201200024457;20121025;9;1;3;31
201200024458;20121024;9;1;1;31
201200024459;20121026;9;1;3;31
201200024460;20121027;9;2;1;31
201200024461;20121027;9;2;3;31
201200024462;20121023;9;1;3;31
201200024463;20121023;9;1;1;31
201200024464;20121029;9;1;6;31
201200024465;20121029;6;1;3;31
201200024466;20121101;1;1;2;31
201200024467;20121031;9;2;1;31
201200024468;20121031;9;1;3;31
201200024469;20121031;1;1;4;31
201200024470;20121029;6;1;3;31
201200024471;20121030;6;1;2;31
201200024472;20121103;9;1;3;31
201200024473;20121104;9;1;6;31
201200024474;20121104;9;2;3;31
201200024475;20121105;9;1;6;31
201200024476;20121105;9;1;3;31
201200024477;20121030;1;2;4;31
201200024478;20121106;1;1;2;31
201200024479;20121106;9;1;6;31
201200024480;20121105;1;1;4;31
201200024481;20121107;9;1;2;31
201200024482;20121108;9;1;6;31
201200024483;20121108;1;1;6;31
201200024484;20121108;9;1;6;31
201200024485;20121112;9;1;2;31
201200024486;20121108;6;1;3;31
201200024487;20121112;9;1;3;31
201200024488;20121108;9;1;2;31
201200024489;20121110;1;2;3;31
201200024490;20121113;9;1;3;31
201200024491;20121114;9;1;6;31
201200024492;20121110;9;1;3;31
201200024493;20121115;9;1;1;31
201200024494;20121116;9;1;2;31
201200024495;20121116;9;1;6;31
201200024496;20121116;9;1;3;31
201200024497;20121118;1;1;7;31
201200024498;20121120;9;1;6;31
201200024499;20121120;1;1;5;31
201200024500;20121122;1;1;2;31
201200024501;20121126;6;3;5;31
201200024502;20121126;1;1;5;31
201200024503;20121127;9;1;1;31
201200024504;20121127;9;1;1;31
201200024505;20121125;9;1;2;31
201200024506;20121128;9;1;1;31
201200024507;20121129;9;1;7;31
201200024508;20121127;9;2;1;31
201200024509;20121128;9;1;1;31
201200024510;20121130;1;1;5;31
201200024511;20121202;9;1;6;31
201200024512;20121201;9;1;3;31
201200024513;20121126;9;3;6;31
201200024514;20121203;6;2;3;31
201200024515;20121203;1;2;5;31
201200024516;20121204;9;3;6;31
201200024517;20121204;9;2;2;31
201200024518;20121204;9;2;2;31
201200024519;20121205;9;2;6;31
201200024520;20121204;9;1;2;31
201200024521;20121206;9;1;6;31
201200024522;20121206;9;1;6;31
201200024523;20121208;9;1;6;31
201200024524;20121208;6;1;6;31
201200024525;20121208;1;1;3;31
201200024526;20121208;9;1;4;31
201200024527;20121209;9;1;7;31
201200024528;20121206;9;1;2;31
201200024529;20121210;9;1;6;31
201200024530;20121211;1;1;5;31
201200024531;20121212;9;1;6;31
201200024532;20121212;9;1;6;31
201200024533;20121212;9;1;2;31
201200024534;20121210;6;1;6;31
201200024535;20121211;1;2;6;31
201200024536;20121214;1;9;4;31
201200024537;20121214;9;2;1;31
201200024538;20121215;1;2;6;31
201200024539;20121215;1;1;7;31
201200024540;20121215;1;1;5;31
201200024541;20121216;1;1;5;31
201200024542;20121214;9;1;6;31
201200024543;20121217;9;2;6;31
201200024544;20121213;9;2;3;31
201200024545;20121218;1;1;3;31
201200024546;20121217;6;1;3;31
201200024547;20121217;6;1;1;31
201200024548;20121219;6;1;6;31
201200024549;20121219;9;1;3;31
201200024550;20121217;6;1;3;31
201200024551;20121221;9;2;3;31
201200024552;20121223;1;1;4;31
201200024553;20121223;9;1;2;31
201200024554;20121224;6;1;1;31
201200024555;20121228;9;1;3;31
201200024556;20121230;9;1;6;31
201200024557;20121231;6;1;6;31
201200024558;20121231;6;1;3;31
201200024559;20121228;6;1;6;31
201200024560;20121231;9;2;6;31
201200024561;20120128;1;1;5;10
201200024562;20120218;3;1;3;10
201200024563;20120923;1;1;1;10
201200024564;20121101;1;1;6;10
201200024565;20120310;1;1;6;68
201200024566;20120423;1;1;3;68
201200024567;20120227;3;1;6;68
201200024568;20120524;3;1;1;68
201200024569;20120610;1;1;7;68
201200024570;20120701;1;1;3;68
201200024571;20121018;3;1;6;68
201200024572;20121207;1;2;4;68
201200024573;20121207;1;4;5;71
201200024574;20121210;1;1;1;71
201200024575;20121221;1;2;7;71
201200024576;20121223;1;1;6;71
201200024577;20121226;1;8;5;71
201200024578;20121227;1;3;4;71
201200024579;20121006;1;1;6;54
201200024580;20121010;1;1;6;83
201200024581;20121008;1;1;6;83
201200024582;20121212;1;1;7;83
201200024583;20120414;5;1;6;13
201200024584;20120803;5;1;6;13
201200024585;20120329;1;1;3;81
201200024586;20120627;3;1;3;81
201200024587;20120306;1;1;1;81
201200024588;20121004;1;1;5;81
201200024589;20120122;1;2;6;81
201200024590;20120413;1;2;6;81
201200024591;20120106;6;1;7;32
201200024592;20120118;6;7;6;32
201200024593;20120119;6;9;6;32
201200024594;20120121;6;1;6;32
201200024595;20120123;1;8;6;32
201200024596;20120123;1;8;1;32
201200024597;20120211;6;1;7;32
201200024598;20120310;1;1;3;32
201200024599;20120324;1;1;7;32
201200024600;20120330;6;1;1;32
201200024601;20120330;6;1;2;32
201200024602;20120505;6;1;6;32
201200024603;20120513;6;1;2;32
201200024604;20120517;1;1;5;32
201200024605;20120522;6;8;3;32
201200024606;20120616;6;1;7;32
201200024607;20120713;6;1;3;32
201200024608;20121002;6;1;3;32
201200024609;20121005;6;1;3;32
201200024610;20121204;1;3;1;32
201200024611;20121218;6;1;3;32
201200024612;20120109;2;2;1;57
201200024613;20120220;4;7;6;57
201200024614;20120609;1;1;6;57
201200024615;20120724;3;1;7;57
201200024616;20120913;1;1;2;76
201200024617;20120430;1;1;3;42
201200024618;20120609;3;1;6;42
201200024619;20120718;1;1;5;42
201200024620;20120803;1;7;1;42
201200024621;20120812;1;1;6;42
201200024622;20120902;1;1;6;42
201200024623;20120923;1;1;6;42
201200024624;20121028;3;1;6;42
201200024625;20121214;1;1;3;42
201200024626;20121221;1;3;1;42
201200024627;20120127;3;1;6;76
201200024628;20121219;1;2;3;76
201200024629;20120118;5;1;3;33
201200024630;20120127;5;2;6;33
201200024631;20120201;1;1;3;33
201200024632;20120203;6;1;3;33
201200024633;20120203;1;1;1;33
201200024634;20120206;5;1;6;33
201200024635;20120222;6;1;6;33
201200024636;20120227;1;1;7;33
201200024637;20120307;1;1;4;33
201200024638;20120313;1;1;6;33
201200024639;20120315;6;1;3;33
201200024640;20120331;6;1;6;33
