id_lieux;Num_Acc;codr;catr
2012000353871;201200035387;1;4
2012000353881;201200035388;1;4
2012000353882;201200035388;2;4
2012000353892;201200035389;2;4
2012000353891;201200035389;1;4
2012000353901;201200035390;1;4
2012000353911;201200035391;1;4
2012000353921;201200035392;1;4
2012000353931;201200035393;1;4
2012000353941;201200035394;1;4
2012000353951;201200035395;1;4
2012000353961;201200035396;1;4
2012000353972;201200035397;2;3
2012000353971;201200035397;1;4
2012000353981;201200035398;1;4
2012000353991;201200035399;1;4
2012000354001;201200035400;1;4
2012000354002;201200035400;2;4
2012000354011;201200035401;1;4
2012000354021;201200035402;1;4
2012000354022;201200035402;2;4
2012000354032;201200035403;2;4
2012000354031;201200035403;1;4
2012000354041;201200035404;1;4
2012000354052;201200035405;2;4
2012000354051;201200035405;1;4
2012000354061;201200035406;1;4
2012000354071;201200035407;1;4
2012000354081;201200035408;1;4
2012000354091;201200035409;1;4
2012000354102;201200035410;2;4
2012000354101;201200035410;1;4
2012000354111;201200035411;1;4
2012000354122;201200035412;2;4
2012000354121;201200035412;1;4
2012000354131;201200035413;1;4
2012000354132;201200035413;2;4
2012000354141;201200035414;1;4
2012000354142;201200035414;2;4
2012000354151;201200035415;1;4
2012000354152;201200035415;2;4
2012000354161;201200035416;1;4
2012000354172;201200035417;2;4
2012000354171;201200035417;1;4
2012000354181;201200035418;1;4
2012000354191;201200035419;1;4
2012000354201;201200035420;1;4
2012000354202;201200035420;2;4
2012000354211;201200035421;1;4
2012000354221;201200035422;1;4
2012000354231;201200035423;1;4
2012000354241;201200035424;1;4
2012000354251;201200035425;1;4
2012000354261;201200035426;1;4
2012000354271;201200035427;1;4
2012000354272;201200035427;2;4
2012000354281;201200035428;1;4
2012000354291;201200035429;1;4
2012000354301;201200035430;1;4
2012000354311;201200035431;1;4
2012000354322;201200035432;2;4
2012000354321;201200035432;1;4
2012000354331;201200035433;1;4
2012000354341;201200035434;1;4
2012000354351;201200035435;1;4
2012000354361;201200035436;1;4
2012000354362;201200035436;2;4
2012000354371;201200035437;1;4
2012000354372;201200035437;2;4
2012000354381;201200035438;1;4
2012000354382;201200035438;2;4
2012000354392;201200035439;2;4
2012000354391;201200035439;1;4
2012000354401;201200035440;1;4
2012000354412;201200035441;2;4
2012000354411;201200035441;1;4
2012000354422;201200035442;2;4
2012000354421;201200035442;1;4
2012000354431;201200035443;1;4
2012000354441;201200035444;1;4
2012000354442;201200035444;2;4
2012000354451;201200035445;1;4
2012000354461;201200035446;1;4
2012000354471;201200035447;1;4
2012000354472;201200035447;2;4
2012000354481;201200035448;1;4
2012000354491;201200035449;1;4
2012000354501;201200035450;1;4
2012000354511;201200035451;1;4
2012000354521;201200035452;1;4
2012000354532;201200035453;2;4
2012000354531;201200035453;1;4
2012000354541;201200035454;1;4
2012000354551;201200035455;1;4
2012000354552;201200035455;2;4
2012000354561;201200035456;1;4
2012000354571;201200035457;1;4
2012000354581;201200035458;1;4
2012000354591;201200035459;1;4
2012000354601;201200035460;1;4
2012000354611;201200035461;1;4
2012000354621;201200035462;1;4
2012000354631;201200035463;1;4
2012000354632;201200035463;2;4
2012000354641;201200035464;1;4
2012000354651;201200035465;1;4
2012000354661;201200035466;1;4
2012000354671;201200035467;1;4
2012000354681;201200035468;1;4
2012000354691;201200035469;1;4
2012000354701;201200035470;1;4
2012000354711;201200035471;1;4
2012000354721;201200035472;1;4
2012000354722;201200035472;2;4
2012000354732;201200035473;2;4
2012000354731;201200035473;1;4
2012000354741;201200035474;1;4
2012000354742;201200035474;2;4
2012000354751;201200035475;1;4
2012000354761;201200035476;1;4
2012000354771;201200035477;1;4
2012000354772;201200035477;2;4
2012000354782;201200035478;2;4
2012000354781;201200035478;1;4
2012000354791;201200035479;1;4
2012000354801;201200035480;1;4
2012000354802;201200035480;2;4
2012000354812;201200035481;2;4
2012000354811;201200035481;1;4
2012000354822;201200035482;2;3
2012000354821;201200035482;1;4
2012000354831;201200035483;1;4
2012000354842;201200035484;2;4
2012000354841;201200035484;1;4
2012000354851;201200035485;1;4
2012000354862;201200035486;2;3
2012000354861;201200035486;1;4
2012000354871;201200035487;1;4
2012000354872;201200035487;2;4
2012000354881;201200035488;1;4
2012000354882;201200035488;2;4
2012000354891;201200035489;1;4
2012000354892;201200035489;2;4
2012000354901;201200035490;1;3
2012000354912;201200035491;2;4
2012000354911;201200035491;1;4
2012000354921;201200035492;1;4
2012000354922;201200035492;2;4
2012000354931;201200035493;1;4
2012000354941;201200035494;1;4
2012000354952;201200035495;2;4
2012000354951;201200035495;1;4
2012000354961;201200035496;1;4
2012000354971;201200035497;1;4
2012000354982;201200035498;2;3
2012000354981;201200035498;1;4
2012000354991;201200035499;1;4
2012000355002;201200035500;2;4
2012000355001;201200035500;1;4
2012000355011;201200035501;1;4
2012000355021;201200035502;1;4
2012000355031;201200035503;1;4
2012000355041;201200035504;1;4
2012000355051;201200035505;1;4
2012000355052;201200035505;2;4
2012000355062;201200035506;2;4
2012000355061;201200035506;1;4
2012000355071;201200035507;1;4
2012000355072;201200035507;2;4
2012000355081;201200035508;1;4
2012000355091;201200035509;1;4
2012000355092;201200035509;2;4
2012000355101;201200035510;1;4
2012000355112;201200035511;2;4
2012000355111;201200035511;1;4
2012000355121;201200035512;1;4
2012000355131;201200035513;1;4
2012000355141;201200035514;1;4
2012000355151;201200035515;1;4
2012000355161;201200035516;1;4
2012000355171;201200035517;1;4
2012000355172;201200035517;2;4
2012000355182;201200035518;2;4
2012000355181;201200035518;1;4
2012000355192;201200035519;2;4
2012000355191;201200035519;1;4
2012000355201;201200035520;1;4
2012000355202;201200035520;2;4
2012000355211;201200035521;1;4
2012000355221;201200035522;1;4
2012000355232;201200035523;2;4
2012000355231;201200035523;1;4
2012000355241;201200035524;1;4
2012000355242;201200035524;2;4
2012000355251;201200035525;1;4
2012000355261;201200035526;1;4
2012000355262;201200035526;2;4
2012000355271;201200035527;1;4
2012000355272;201200035527;2;4
2012000355281;201200035528;1;4
2012000355291;201200035529;1;4
2012000355292;201200035529;2;4
2012000355302;201200035530;2;4
2012000355301;201200035530;1;4
2012000355311;201200035531;1;4
2012000355321;201200035532;1;4
2012000355331;201200035533;1;4
2012000355332;201200035533;2;4
2012000355341;201200035534;1;4
2012000355351;201200035535;1;4
2012000355361;201200035536;1;4
2012000355372;201200035537;2;4
2012000355371;201200035537;1;4
2012000355381;201200035538;1;4
2012000355382;201200035538;2;4
2012000355392;201200035539;2;4
2012000355391;201200035539;1;4
2012000355401;201200035540;1;4
2012000355411;201200035541;1;4
2012000355412;201200035541;2;4
2012000355421;201200035542;1;4
2012000355431;201200035543;1;4
2012000355441;201200035544;1;4
2012000355451;201200035545;1;4
2012000355462;201200035546;2;4
2012000355461;201200035546;1;4
2012000355471;201200035547;1;4
2012000355472;201200035547;2;4
2012000355481;201200035548;1;4
2012000355491;201200035549;1;4
2012000355501;201200035550;1;4
2012000355502;201200035550;2;4
2012000355511;201200035551;1;4
2012000355512;201200035551;2;4
2012000355521;201200035552;1;4
2012000355531;201200035553;1;4
2012000355541;201200035554;1;4
2012000355551;201200035555;1;4
2012000355561;201200035556;1;4
2012000355562;201200035556;2;4
2012000355571;201200035557;1;4
2012000355582;201200035558;2;4
2012000355581;201200035558;1;4
2012000355591;201200035559;1;4
2012000355592;201200035559;2;4
2012000355601;201200035560;1;4
2012000355611;201200035561;1;4
2012000355621;201200035562;1;4
2012000355631;201200035563;1;4
2012000355641;201200035564;1;4
2012000355642;201200035564;2;4
2012000355651;201200035565;1;4
2012000355661;201200035566;1;4
2012000355671;201200035567;1;4
2012000355672;201200035567;2;4
2012000355682;201200035568;2;4
2012000355681;201200035568;1;4
2012000355691;201200035569;1;4
2012000355701;201200035570;1;4
2012000355711;201200035571;1;4
2012000355712;201200035571;2;4
2012000355721;201200035572;1;4
2012000355731;201200035573;1;4
2012000355732;201200035573;2;4
2012000355741;201200035574;1;4
2012000355742;201200035574;2;4
2012000355751;201200035575;1;4
2012000355762;201200035576;2;4
2012000355761;201200035576;1;4
2012000355771;201200035577;1;4
2012000355781;201200035578;1;4
2012000355791;201200035579;1;4
2012000355802;201200035580;2;4
2012000355801;201200035580;1;4
2012000355811;201200035581;1;4
2012000355821;201200035582;1;4
2012000355831;201200035583;1;4
2012000355841;201200035584;1;4
2012000355851;201200035585;1;4
2012000355861;201200035586;1;4
2012000355871;201200035587;1;4
2012000355881;201200035588;1;4
2012000355891;201200035589;1;4
2012000355901;201200035590;1;4
2012000355911;201200035591;1;4
2012000355912;201200035591;2;4
2012000355921;201200035592;1;4
2012000355931;201200035593;1;4
2012000355941;201200035594;1;4
2012000355951;201200035595;1;4
2012000355952;201200035595;2;4
2012000355961;201200035596;1;4
2012000355962;201200035596;2;4
2012000355971;201200035597;1;4
2012000355981;201200035598;1;4
2012000355991;201200035599;1;4
2012000356001;201200035600;1;4
2012000356012;201200035601;2;4
2012000356011;201200035601;1;4
2012000356021;201200035602;1;4
2012000356031;201200035603;1;4
2012000356042;201200035604;2;4
2012000356041;201200035604;1;4
2012000356051;201200035605;1;4
2012000356052;201200035605;2;4
2012000356061;201200035606;1;4
2012000356062;201200035606;2;4
2012000356071;201200035607;1;4
2012000356082;201200035608;2;4
2012000356081;201200035608;1;4
2012000356092;201200035609;2;4
2012000356091;201200035609;1;4
2012000356102;201200035610;2;4
2012000356101;201200035610;1;4
2012000356111;201200035611;1;4
2012000356121;201200035612;1;4
2012000356131;201200035613;1;4
2012000356141;201200035614;1;4
2012000356151;201200035615;1;4
2012000356152;201200035615;2;4
2012000356161;201200035616;1;4
2012000356171;201200035617;1;4
2012000356172;201200035617;2;4
2012000356181;201200035618;1;4
2012000356182;201200035618;2;5
2012000356191;201200035619;1;4
2012000356201;201200035620;1;4
2012000356211;201200035621;1;4
2012000356221;201200035622;1;4
2012000356231;201200035623;1;4
2012000356232;201200035623;2;4
2012000356241;201200035624;1;4
2012000356252;201200035625;2;4
2012000356251;201200035625;1;4
2012000356261;201200035626;1;4
2012000356271;201200035627;1;4
2012000356281;201200035628;1;4
2012000356291;201200035629;1;4
2012000356301;201200035630;1;4
2012000356302;201200035630;2;4
2012000356312;201200035631;2;4
2012000356311;201200035631;1;4
2012000356321;201200035632;1;4
2012000356331;201200035633;1;4
2012000356332;201200035633;2;4
2012000356341;201200035634;1;4
2012000356352;201200035635;2;4
2012000356351;201200035635;1;4
2012000356361;201200035636;1;4
2012000356362;201200035636;2;4
2012000356371;201200035637;1;4
2012000356382;201200035638;2;4
2012000356381;201200035638;1;4
2012000356391;201200035639;1;4
2012000356401;201200035640;1;4
2012000356402;201200035640;2;4
2012000356411;201200035641;1;4
2012000356421;201200035642;1;4
2012000356431;201200035643;1;4
2012000356432;201200035643;2;4
2012000356441;201200035644;1;4
2012000356451;201200035645;1;4
2012000356461;201200035646;1;4
2012000356471;201200035647;1;4
2012000356472;201200035647;2;4
2012000356481;201200035648;1;3
2012000356491;201200035649;1;4
2012000356492;201200035649;2;4
2012000356501;201200035650;1;4
2012000356502;201200035650;2;4
2012000356511;201200035651;1;4
2012000356521;201200035652;1;4
2012000356531;201200035653;1;4
2012000356542;201200035654;2;4
2012000356541;201200035654;1;4
2012000356551;201200035655;1;3
2012000356552;201200035655;2;4
2012000356561;201200035656;1;4
2012000356562;201200035656;2;4
2012000356571;201200035657;1;4
2012000356581;201200035658;1;4
2012000356582;201200035658;2;4
2012000356592;201200035659;2;4
2012000356591;201200035659;1;4
2012000356601;201200035660;1;4
2012000356611;201200035661;1;4
2012000356621;201200035662;1;4
2012000356622;201200035662;2;4
2012000356631;201200035663;1;4
2012000356641;201200035664;1;4
2012000356651;201200035665;1;4
2012000356652;201200035665;2;4
2012000356661;201200035666;1;4
2012000356671;201200035667;1;4
2012000356681;201200035668;1;4
2012000356691;201200035669;1;4
2012000356692;201200035669;2;4
2012000356701;201200035670;1;4
2012000356711;201200035671;1;4
2012000356721;201200035672;1;4
2012000356731;201200035673;1;4
2012000356741;201200035674;1;4
2012000356751;201200035675;1;4
2012000356761;201200035676;1;4
2012000356771;201200035677;1;4
2012000356781;201200035678;1;4
2012000356782;201200035678;2;4
2012000356792;201200035679;2;4
2012000356791;201200035679;1;4
2012000356801;201200035680;1;4
2012000356812;201200035681;2;4
2012000356811;201200035681;1;4
2012000356822;201200035682;2;4
2012000356821;201200035682;1;4
2012000356831;201200035683;1;4
2012000356841;201200035684;1;4
2012000356851;201200035685;1;4
2012000356861;201200035686;1;4
2012000356871;201200035687;1;4
2012000356872;201200035687;2;4
2012000356881;201200035688;1;4
2012000356882;201200035688;2;4
2012000356891;201200035689;1;4
2012000356892;201200035689;2;4
2012000356901;201200035690;1;3
2012000356902;201200035690;2;4
2012000356911;201200035691;1;4
2012000356921;201200035692;1;4
2012000356931;201200035693;1;4
2012000356941;201200035694;1;4
2012000356942;201200035694;2;4
2012000356951;201200035695;1;4
2012000356961;201200035696;1;4
2012000356972;201200035697;2;4
2012000356971;201200035697;1;4
2012000356981;201200035698;1;4
2012000356991;201200035699;1;4
2012000357001;201200035700;1;4
2012000357011;201200035701;1;4
2012000357012;201200035701;2;4
2012000357021;201200035702;1;4
2012000357031;201200035703;1;4
2012000357032;201200035703;2;4
2012000357041;201200035704;1;4
2012000357042;201200035704;2;4
2012000357051;201200035705;1;4
2012000357052;201200035705;2;4
2012000357061;201200035706;1;4
2012000357071;201200035707;1;4
2012000357072;201200035707;2;4
2012000357081;201200035708;1;4
2012000357082;201200035708;2;4
2012000357091;201200035709;1;4
2012000357101;201200035710;1;4
2012000357102;201200035710;2;4
2012000357111;201200035711;1;4
2012000357112;201200035711;2;4
2012000357121;201200035712;1;4
2012000357131;201200035713;1;4
2012000357132;201200035713;2;4
2012000357141;201200035714;1;4
2012000357142;201200035714;2;4
2012000357151;201200035715;1;4
2012000357152;201200035715;2;4
2012000357161;201200035716;1;4
2012000357171;201200035717;1;4
2012000357181;201200035718;1;4
2012000357191;201200035719;1;4
2012000357192;201200035719;2;4
2012000357202;201200035720;2;4
2012000357201;201200035720;1;4
2012000357211;201200035721;1;4
2012000357212;201200035721;2;4
2012000357221;201200035722;1;4
2012000357231;201200035723;1;4
2012000357241;201200035724;1;4
2012000357242;201200035724;2;4
2012000357251;201200035725;1;4
2012000357252;201200035725;2;4
2012000357261;201200035726;1;4
2012000357272;201200035727;2;4
2012000357271;201200035727;1;4
2012000357281;201200035728;1;4
2012000357291;201200035729;1;4
2012000357292;201200035729;2;4
2012000357301;201200035730;1;4
2012000357302;201200035730;2;4
2012000357311;201200035731;1;4
2012000357312;201200035731;2;4
2012000357321;201200035732;1;4
2012000357322;201200035732;2;4
2012000357331;201200035733;1;4
2012000357341;201200035734;1;4
2012000357342;201200035734;2;4
2012000357352;201200035735;2;4
2012000357351;201200035735;1;4
2012000357361;201200035736;1;4
2012000357362;201200035736;2;4
2012000357371;201200035737;1;4
2012000357372;201200035737;2;4
2012000357381;201200035738;1;4
2012000357382;201200035738;2;4
2012000357392;201200035739;2;4
2012000357391;201200035739;1;4
2012000357401;201200035740;1;4
2012000357402;201200035740;2;4
2012000357412;201200035741;2;4
2012000357411;201200035741;1;4
2012000357421;201200035742;1;4
2012000357431;201200035743;1;4
2012000357441;201200035744;1;4
2012000357451;201200035745;1;4
2012000357452;201200035745;2;4
2012000357462;201200035746;2;4
2012000357461;201200035746;1;4
2012000357471;201200035747;1;4
2012000357481;201200035748;1;4
2012000357491;201200035749;1;4
2012000357501;201200035750;1;4
2012000357502;201200035750;2;4
2012000357511;201200035751;1;4
2012000357512;201200035751;2;4
2012000357521;201200035752;1;4
2012000357531;201200035753;1;4
2012000357541;201200035754;1;4
2012000357542;201200035754;2;4
2012000357551;201200035755;1;4
2012000357562;201200035756;2;4
2012000357561;201200035756;1;4
2012000357571;201200035757;1;4
2012000357572;201200035757;2;4
2012000357581;201200035758;1;4
2012000357592;201200035759;2;4
2012000357591;201200035759;1;4
2012000357602;201200035760;2;4
2012000357601;201200035760;1;4
2012000357611;201200035761;1;4
2012000357621;201200035762;1;4
2012000357631;201200035763;1;4
2012000357632;201200035763;2;4
2012000357641;201200035764;1;4
2012000357642;201200035764;2;4
2012000357651;201200035765;1;4
2012000357652;201200035765;2;4
2012000357661;201200035766;1;4
2012000357672;201200035767;2;4
2012000357671;201200035767;1;4
2012000357681;201200035768;1;4
2012000357691;201200035769;1;4
2012000357702;201200035770;2;4
2012000357701;201200035770;1;4
2012000357712;201200035771;2;4
2012000357711;201200035771;1;4
2012000357721;201200035772;1;4
2012000357731;201200035773;1;4
2012000357732;201200035773;2;4
2012000357741;201200035774;1;4
2012000357751;201200035775;1;4
2012000357752;201200035775;2;4
2012000357761;201200035776;1;4
2012000357771;201200035777;1;4
2012000357781;201200035778;1;4
2012000357782;201200035778;2;4
2012000357791;201200035779;1;4
2012000357792;201200035779;2;4
2012000357801;201200035780;1;4
2012000357811;201200035781;1;4
2012000357812;201200035781;2;4
2012000357822;201200035782;2;4
2012000357821;201200035782;1;4
2012000357831;201200035783;1;4
2012000357841;201200035784;1;4
2012000357851;201200035785;1;4
2012000357852;201200035785;2;4
2012000357861;201200035786;1;4
2012000357862;201200035786;2;4
2012000357871;201200035787;1;4
2012000357872;201200035787;2;4
2012000357882;201200035788;2;4
2012000357881;201200035788;1;4
2012000357891;201200035789;1;4
2012000357901;201200035790;1;4
2012000357911;201200035791;1;4
2012000357912;201200035791;2;4
2012000357921;201200035792;1;4
2012000357922;201200035792;2;4
2012000357932;201200035793;2;4
2012000357931;201200035793;1;4
2012000357942;201200035794;2;4
2012000357941;201200035794;1;4
2012000357952;201200035795;2;4
2012000357951;201200035795;1;4
2012000357962;201200035796;2;4
2012000357961;201200035796;1;4
2012000357971;201200035797;1;4
2012000357982;201200035798;2;4
2012000357981;201200035798;1;4
2012000357991;201200035799;1;4
2012000357992;201200035799;2;4
2012000358002;201200035800;2;4
2012000358001;201200035800;1;4
2012000358011;201200035801;1;4
2012000358021;201200035802;1;4
2012000358022;201200035802;2;4
2012000358031;201200035803;1;4
2012000358042;201200035804;2;4
2012000358041;201200035804;1;4
2012000358052;201200035805;2;4
2012000358051;201200035805;1;4
2012000358061;201200035806;1;4
2012000358062;201200035806;2;4
2012000358071;201200035807;1;4
2012000358081;201200035808;1;4
2012000358082;201200035808;2;4
2012000358091;201200035809;1;4
2012000358092;201200035809;2;4
2012000358101;201200035810;1;4
2012000358111;201200035811;1;4
2012000358122;201200035812;2;4
2012000358121;201200035812;1;4
2012000358132;201200035813;2;4
2012000358131;201200035813;1;4
2012000358141;201200035814;1;4
2012000358152;201200035815;2;3
2012000358151;201200035815;1;4
2012000358161;201200035816;1;4
2012000358171;201200035817;1;4
2012000358181;201200035818;1;4
2012000358192;201200035819;2;4
2012000358191;201200035819;1;4
2012000358201;201200035820;1;4
2012000358212;201200035821;2;4
2012000358211;201200035821;1;4
2012000358221;201200035822;1;4
2012000358232;201200035823;2;4
2012000358231;201200035823;1;4
2012000358241;201200035824;1;4
2012000358251;201200035825;1;4
2012000358252;201200035825;2;4
2012000358261;201200035826;1;4
2012000358271;201200035827;1;4
2012000358281;201200035828;1;4
2012000358282;201200035828;2;4
2012000358291;201200035829;1;4
2012000358301;201200035830;1;4
2012000358312;201200035831;2;4
2012000358311;201200035831;1;4
2012000358322;201200035832;2;4
2012000358321;201200035832;1;4
2012000358331;201200035833;1;4
2012000358342;201200035834;2;4
2012000358341;201200035834;1;4
2012000358351;201200035835;1;4
2012000358361;201200035836;1;4
2012000358362;201200035836;2;4
2012000358371;201200035837;1;4
2012000358372;201200035837;2;4
2012000358381;201200035838;1;4
2012000358391;201200035839;1;4
2012000358392;201200035839;2;4
2012000358401;201200035840;1;4
2012000358402;201200035840;2;4
2012000358411;201200035841;1;4
2012000358422;201200035842;2;4
2012000358421;201200035842;1;4
2012000358431;201200035843;1;9
2012000358441;201200035844;1;4
2012000358451;201200035845;1;4
2012000358462;201200035846;2;4
2012000358461;201200035846;1;4
2012000358471;201200035847;1;4
2012000358472;201200035847;2;4
2012000358481;201200035848;1;4
2012000358482;201200035848;2;4
2012000358491;201200035849;1;4
2012000358501;201200035850;1;3
2012000358502;201200035850;2;4
2012000358511;201200035851;1;3
2012000358512;201200035851;2;4
2012000358521;201200035852;1;3
2012000358522;201200035852;2;9
2012000358531;201200035853;1;3
2012000358542;201200035854;2;3
2012000358541;201200035854;1;3
2012000358551;201200035855;1;3
2012000358552;201200035855;2;4
2012000358562;201200035856;2;3
2012000358561;201200035856;1;3
2012000358571;201200035857;1;3
2012000358581;201200035858;1;3
2012000358591;201200035859;1;4
2012000358601;201200035860;1;3
2012000358602;201200035860;2;4
2012000358612;201200035861;2;3
2012000358611;201200035861;1;4
2012000358621;201200035862;1;4
2012000358622;201200035862;2;4
2012000358631;201200035863;1;4
2012000358641;201200035864;1;4
2012000358642;201200035864;2;4
2012000358651;201200035865;1;4
2012000358661;201200035866;1;3
2012000358671;201200035867;1;3
2012000358672;201200035867;2;4
2012000358681;201200035868;1;3
2012000358691;201200035869;1;3
2012000358692;201200035869;2;3
2012000358701;201200035870;1;3
2012000358712;201200035871;2;3
2012000358711;201200035871;1;3
2012000358721;201200035872;1;3
2012000358732;201200035873;2;4
2012000358731;201200035873;1;4
2012000358741;201200035874;1;3
2012000358742;201200035874;2;4
2012000358751;201200035875;1;3
2012000358752;201200035875;2;4
2012000358761;201200035876;1;5
2012000358771;201200035877;1;4
2012000358781;201200035878;1;4
2012000358782;201200035878;2;4
2012000358791;201200035879;1;3
2012000358801;201200035880;1;3
2012000358812;201200035881;2;3
2012000358811;201200035881;1;4
2012000358821;201200035882;1;3
2012000358831;201200035883;1;3
2012000358832;201200035883;2;3
2012000358841;201200035884;1;4
2012000358842;201200035884;2;4
2012000358851;201200035885;1;3
2012000358862;201200035886;2;4
2012000358861;201200035886;1;4
2012000358871;201200035887;1;5
2012000358881;201200035888;1;4
2012000358882;201200035888;2;4
2012000358891;201200035889;1;4
2012000358892;201200035889;2;4
2012000358901;201200035890;1;3
2012000358911;201200035891;1;3
2012000358912;201200035891;2;4
2012000358921;201200035892;1;3
2012000358931;201200035893;1;3
2012000358942;201200035894;2;4
2012000358941;201200035894;1;4
2012000358951;201200035895;1;3
2012000358952;201200035895;2;4
2012000358962;201200035896;2;3
2012000358961;201200035896;1;3
2012000358971;201200035897;1;4
2012000358972;201200035897;2;4
2012000358981;201200035898;1;4
2012000358991;201200035899;1;4
2012000359001;201200035900;1;3
2012000359011;201200035901;1;3
2012000359021;201200035902;1;4
2012000359022;201200035902;2;4
2012000359031;201200035903;1;4
2012000359041;201200035904;1;3
2012000359051;201200035905;1;3
2012000359052;201200035905;2;4
2012000359061;201200035906;1;4
2012000359071;201200035907;1;3
2012000359081;201200035908;1;3
2012000359091;201200035909;1;4
2012000359101;201200035910;1;1
2012000359102;201200035910;2;9
2012000359111;201200035911;1;4
2012000359121;201200035912;1;4
2012000359122;201200035912;2;4
2012000359131;201200035913;1;3
2012000359141;201200035914;1;4
2012000359142;201200035914;2;4
2012000359151;201200035915;1;9
2012000359161;201200035916;1;4
2012000359171;201200035917;1;4
2012000359172;201200035917;2;4
2012000359181;201200035918;1;4
2012000359192;201200035919;2;4
2012000359191;201200035919;1;4
2012000359201;201200035920;1;4
2012000359202;201200035920;2;4
2012000359211;201200035921;1;4
2012000359221;201200035922;1;4
2012000359222;201200035922;2;4
2012000359231;201200035923;1;4
2012000359241;201200035924;1;3
2012000359252;201200035925;2;3
2012000359251;201200035925;1;4
2012000359261;201200035926;1;4
2012000359271;201200035927;1;4
2012000359281;201200035928;1;3
2012000359291;201200035929;1;3
2012000359301;201200035930;1;3
2012000359311;201200035931;1;9
2012000359321;201200035932;1;4
2012000359331;201200035933;1;4
2012000359341;201200035934;1;4
2012000359352;201200035935;2;4
2012000359351;201200035935;1;4
2012000359361;201200035936;1;4
2012000359371;201200035937;1;3
2012000359381;201200035938;1;4
2012000359382;201200035938;2;4
2012000359391;201200035939;1;4
2012000359392;201200035939;2;4
2012000359401;201200035940;1;4
2012000359411;201200035941;1;4
2012000359421;201200035942;1;4
2012000359431;201200035943;1;4
2012000359432;201200035943;2;4
2012000359441;201200035944;1;4
2012000359442;201200035944;2;4
2012000359451;201200035945;1;4
2012000359452;201200035945;2;4
2012000359461;201200035946;1;3
2012000359471;201200035947;1;4
2012000359481;201200035948;1;4
2012000359491;201200035949;1;4
2012000359501;201200035950;1;4
2012000359502;201200035950;2;4
2012000359512;201200035951;2;4
2012000359511;201200035951;1;4
2012000359521;201200035952;1;4
2012000359522;201200035952;2;4
2012000359531;201200035953;1;4
2012000359541;201200035954;1;1
2012000359551;201200035955;1;1
2012000359561;201200035956;1;3
2012000359571;201200035957;1;4
2012000359581;201200035958;1;1
2012000359592;201200035959;2;4
2012000359591;201200035959;1;4
2012000359601;201200035960;1;3
2012000359612;201200035961;2;3
2012000359611;201200035961;1;4
2012000359621;201200035962;1;4
2012000359632;201200035963;2;2
2012000359631;201200035963;1;3
2012000359642;201200035964;2;3
2012000359641;201200035964;1;4
2012000359651;201200035965;1;4
2012000359661;201200035966;1;3
2012000359672;201200035967;2;3
2012000359671;201200035967;1;3
2012000359682;201200035968;2;3
2012000359681;201200035968;1;4
2012000359691;201200035969;1;3
2012000359701;201200035970;1;3
2012000359702;201200035970;2;4
2012000359711;201200035971;1;3
2012000359722;201200035972;2;3
2012000359721;201200035972;1;4
2012000359731;201200035973;1;3
2012000359741;201200035974;1;4
2012000359751;201200035975;1;3
2012000359761;201200035976;1;4
2012000359771;201200035977;1;3
2012000359781;201200035978;1;3
2012000359791;201200035979;1;3
2012000359801;201200035980;1;3
2012000359811;201200035981;1;4
2012000359812;201200035981;2;4
2012000359821;201200035982;1;4
2012000359831;201200035983;1;4
2012000359841;201200035984;1;4
2012000359842;201200035984;2;4
2012000359843;201200035984;3;4
2012000359851;201200035985;1;4
2012000359852;201200035985;2;4
2012000359861;201200035986;1;6
2012000359872;201200035987;2;3
2012000359871;201200035987;1;4
2012000359881;201200035988;1;4
2012000359882;201200035988;2;4
2012000359891;201200035989;1;4
2012000359901;201200035990;1;4
2012000359903;201200035990;3;4
2012000359911;201200035991;1;4
2012000359912;201200035991;2;4
2012000359921;201200035992;1;3
2012000359922;201200035992;2;3
2012000359931;201200035993;1;4
2012000359941;201200035994;1;4
2012000359942;201200035994;2;4
2012000359951;201200035995;1;4
2012000359952;201200035995;2;4
2012000359961;201200035996;1;3
2012000359971;201200035997;1;4
2012000359972;201200035997;2;4
2012000359981;201200035998;1;4
2012000359982;201200035998;2;4
2012000359991;201200035999;1;4
2012000360001;201200036000;1;4
2012000360011;201200036001;1;4
2012000360021;201200036002;1;4
2012000360022;201200036002;2;4
2012000360031;201200036003;1;4
2012000360032;201200036003;2;4
2012000360041;201200036004;1;4
2012000360042;201200036004;2;4
2012000360051;201200036005;1;4
2012000360061;201200036006;1;4
2012000360062;201200036006;2;4
2012000360071;201200036007;1;4
2012000360081;201200036008;1;4
2012000360082;201200036008;2;4
2012000360091;201200036009;1;4
2012000360092;201200036009;2;4
2012000360101;201200036010;1;4
2012000360102;201200036010;2;4
2012000360111;201200036011;1;4
2012000360112;201200036011;2;4
2012000360121;201200036012;1;4
2012000360122;201200036012;2;4
2012000360131;201200036013;1;4
2012000360141;201200036014;1;4
2012000360142;201200036014;2;4
2012000360151;201200036015;1;4
2012000360152;201200036015;2;4
2012000360161;201200036016;1;4
2012000360162;201200036016;2;4
2012000360171;201200036017;1;4
2012000360182;201200036018;2;4
2012000360181;201200036018;1;4
2012000360192;201200036019;2;4
2012000360191;201200036019;1;4
2012000360201;201200036020;1;4
2012000360202;201200036020;2;4
2012000360214;201200036021;4;4
2012000360213;201200036021;3;4
2012000360212;201200036021;2;4
